match_date,league,home_team,away_team,home_score,away_score,avg_odds_home_win,avg_odds_draw,avg_odds_away_win,result,p_home,p_draw,p_away
2014-02-08,England: Premier League,Southampton,Stoke City,2,2,1.5193,3.9926,6.9722,D,0.6256110488334401,0.23806313341998842,0.13632581774657146
2014-02-08,England: Premier League,Sunderland,Hull City,0,2,2.2811,3.1704,3.3419,A,0.41630675264018946,0.29953234085526625,0.2841609065045442
2014-02-08,England: Premier League,Swansea,Cardiff,3,0,1.8846,3.4207,4.3554,H,0.5041226913377392,0.27774128806826187,0.218136020593999
2014-02-09,England: Premier League,Tottenham,Everton,1,0,2.175,3.2989,3.4532,H,0.43684122244387896,0.2880140831232946,0.2751446944328266
2014-02-09,England: Premier League,Manchester United,Fulham,2,2,1.1657,7.5214,16.3446,D,0.8154580606126147,0.12638331444360426,0.05815862494378112
2014-02-11,England: Premier League,Cardiff,Aston Villa,0,0,2.6241,3.2596,2.7296,D,0.3614823133759312,0.29100679179340444,0.3475108948306642
2014-02-11,England: Premier League,Hull City,Southampton,0,1,2.8137,3.1474,2.6167,A,0.3367840626556127,0.30107686251957083,0.3621390748248165
2014-02-11,England: Premier League,West Ham,Norwich,2,0,2.13,3.3156,3.5367,H,0.44549898953416106,0.28619641926280703,0.2683045912030319
2014-02-11,England: Premier League,West Brom,Chelsea,1,1,7.0941,4.2196,1.4807,D,0.1338281318971583,0.22499529587914277,0.6411765722236988
2014-02-12,England: Premier League,Arsenal,Manchester United,0,0,2.3056,3.2841,3.1915,D,0.4124615876200109,0.28956835553628,0.297970056843709
2014-02-12,England: Premier League,Newcastle Utd,Tottenham,0,4,2.9933,3.317,2.3915,A,0.3170523719847329,0.2861118073747064,0.3968358206405607
2014-02-12,England: Premier League,Fulham,Liverpool,2,3,7.6644,4.9407,1.3844,A,0.12364700264030797,0.1918108946174381,0.6845421027422539
2014-02-12,England: Premier League,Stoke City,Swansea,1,1,2.7274,3.0633,2.7681,D,0.347748217318613,0.30961658600685044,0.3426351966745366
2014-02-22,England: Premier League,Chelsea,Everton,1,0,1.5774,3.8863,6.2478,H,0.6030052994258546,0.24475222173129785,0.15224247884284756
2014-02-22,England: Premier League,Arsenal,Sunderland,4,1,1.3267,5.0322,9.8678,H,0.7152617711535383,0.18857314728933655,0.09616508155712511
2014-02-22,England: Premier League,Cardiff,Hull City,0,4,2.8611,3.0759,2.6496,A,0.3322270008071119,0.30902651972080625,0.3587464794720818
2014-02-22,England: Premier League,Manchester City,Stoke City,1,0,1.167,7.5907,15.6707,H,0.8141923819621846,0.12517455699077418,0.060633061047041255
2014-02-22,England: Premier League,West Brom,Fulham,1,1,1.7333,3.6981,4.8444,D,0.5474967950325411,0.25661182629726165,0.1958913786701972
2014-02-22,England: Premier League,West Ham,Southampton,3,1,3.3633,3.3222,2.1985,H,0.2823114563756228,0.28580402180125586,0.43188452182312126
2014-02-22,England: Premier League,Crystal Palace,Manchester United,0,2,6.0929,3.8721,1.585,A,0.1558205232639781,0.2451896557927461,0.5989898209432758
2014-02-23,England: Premier League,Liverpool,Swansea,4,3,1.2746,5.6614,10.7057,H,0.7439387238264727,0.1674893661266157,0.08857191004691167
2014-02-23,England: Premier League,Newcastle Utd,Aston Villa,1,0,1.9582,3.41,3.9907,H,0.4842748555519675,0.2780959009213673,0.2376292435266652
2014-02-23,England: Premier League,Norwich,Tottenham,1,0,3.7286,3.4268,2.0204,H,0.25422350105019553,0.2766130926858174,0.46916340626398695
2014-03-01,England: Premier League,Everton,West Ham,1,0,1.4871,4.1664,7.0461,H,0.6377633318675878,0.22763485282745052,0.1346018153049616
2014-03-01,England: Premier League,Fulham,Chelsea,1,3,7.4436,4.4371,1.4425,A,0.12758698273805824,0.21403765177909226,0.6583753654828495
2014-03-01,England: Premier League,Hull City,Newcastle Utd,1,4,2.2786,3.1968,3.3179,A,0.41674741622353617,0.29704725431899076,0.286205329457473
2014-03-01,England: Premier League,Stoke City,Arsenal,1,0,5.1407,3.5804,1.7329,H,0.18510567916470896,0.2657727530114008,0.5491215678238902
2014-03-01,England: Premier League,Southampton,Liverpool,0,3,3.6241,3.4893,2.0369,A,0.26192713222664576,0.2720460034684856,0.4660268643048686
2014-03-02,England: Premier League,Aston Villa,Norwich,4,1,2.1662,3.2876,3.4803,H,0.438343152498804,0.2888243511810772,0.27283249632011874
2014-03-02,England: Premier League,Swansea,Crystal Palace,1,1,1.7897,3.4721,4.8652,D,0.5309802609221067,0.27369470146951247,0.19532503760838082
2014-03-02,England: Premier League,Tottenham,Cardiff,1,0,1.3334,4.9838,9.6824,H,0.7116117610331514,0.19038948636815364,0.09799875259869495
2014-03-08,England: Premier League,West Brom,Manchester United,0,3,4.5136,3.5393,1.8282,A,0.21078560812638814,0.26881075942679783,0.5204036324468141
2014-03-08,England: Premier League,Cardiff,Fulham,3,1,2.2875,3.3079,3.2182,H,0.4162629930378187,0.2878568265588471,0.29588018040333425
2014-03-08,England: Premier League,Crystal Palace,Southampton,0,1,3.5682,3.2571,2.1546,A,0.26655300343717603,0.29201265753723604,0.4414343390255879
2014-03-08,England: Premier League,Norwich,Stoke City,1,1,2.2261,3.1614,3.5018,D,0.4273775129926218,0.30093790145912425,0.27168458554825387
2014-03-08,England: Premier League,Chelsea,Tottenham,4,0,1.5286,4.0303,6.7534,H,0.622811508394129,0.2362180660822434,0.14097042552362746
2014-03-15,England: Premier League,Hull City,Manchester City,0,2,6.0596,4.1068,1.5529,A,0.1567982386996621,0.23135643499183609,0.6118453263085017
2014-03-15,England: Premier League,Everton,Cardiff,2,1,1.3239,5.035,10.0361,H,0.7169213140638591,0.18850687739605623,0.09457180854008462
2014-03-15,England: Premier League,Fulham,Newcastle Utd,1,0,2.7407,3.3389,2.5786,H,0.3467763776230915,0.2846476438802021,0.36857597849670637
2014-03-15,England: Premier League,Southampton,Norwich,4,2,1.5589,3.8964,6.4568,H,0.609190499105293,0.24372935762633235,0.14708014326837462
2014-03-15,England: Premier League,Stoke City,West Ham,3,1,2.2593,3.1871,3.3821,H,0.42071501952328966,0.29824023206330785,0.28104474841340243
2014-03-15,England: Premier League,Sunderland,Crystal Palace,0,0,2.1457,3.2361,3.5957,D,0.4425186514932757,0.2934125244921732,0.26406882401455123
2014-03-15,England: Premier League,Swansea,West Brom,1,2,1.9246,3.4111,4.1821,A,0.49396955962436495,0.27870593487527573,0.22732450550035938
2014-03-15,England: Premier League,Aston Villa,Chelsea,1,0,6.7521,4.0959,1.5131,H,0.1406285759310282,0.23182651127808185,0.62754491279089
2014-03-16,England: Premier League,Manchester United,Liverpool,0,3,2.4676,3.3997,2.8352,A,0.38518234437646215,0.279576419385051,0.3352412362384869
2014-03-16,England: Premier League,Tottenham,Arsenal,0,1,3.2348,3.3679,2.2497,A,0.29425954675597993,0.28263035774406714,0.4231100954999528
2014-03-22,England: Premier League,Chelsea,Arsenal,6,0,1.8314,3.4829,4.5818,H,0.5193353529871155,0.2730801244539331,0.20758452255895138
2014-03-22,England: Premier League,Cardiff,Liverpool,3,6,8.9907,5.2632,1.3346,A,0.10587786762748365,0.18086262054993488,0.7132595118225815
2014-03-22,England: Premier League,Everton,Swansea,3,2,1.7089,3.6307,5.2586,H,0.5569004667385549,0.2621222374774882,0.18097729578395702
2014-03-22,England: Premier League,Hull City,West Brom,2,0,2.2396,3.1936,3.4318,H,0.42483054892515576,0.29792412868636614,0.277245322388478
2014-03-22,England: Premier League,Manchester City,Fulham,5,0,1.1425,8.6429,16.6846,H,0.8328712656277238,0.11009677550124086,0.05703195887103524
2014-03-22,England: Premier League,Newcastle Utd,Crystal Palace,1,0,1.9707,3.3136,4.1346,H,0.4827729710476722,0.28711995836662463,0.230107070585703
2014-03-22,England: Premier League,Norwich,Sunderland,2,0,2.2546,3.2314,3.35,H,0.4218108102157102,0.29430421882538227,0.2838849709589075
2014-03-22,England: Premier League,West Ham,Manchester United,0,2,4.4934,3.6803,1.7931,A,0.21155637215855846,0.25829617222978196,0.5301474556116595
2014-03-23,England: Premier League,Tottenham,Southampton,3,2,2.1386,3.3271,3.5229,H,0.4444763107098657,0.285701372992732,0.26982231629740233
2014-03-23,England: Premier League,Aston Villa,Stoke City,1,4,2.1475,3.1932,3.6389,A,0.441955013825685,0.2972248503666098,0.2608201358077052
2014-03-25,England: Premier League,Arsenal,Swansea,2,2,1.5293,4.1493,6.3914,D,0.6219513335161471,0.2292314786460954,0.14881718783775758
2014-03-25,England: Premier League,Manchester United,Manchester City,0,3,3.19,3.3957,2.2589,A,0.2983636101756355,0.28028975364734143,0.421346636177023
2014-03-25,England: Premier League,Newcastle Utd,Everton,0,3,3.2289,3.2946,2.2843,A,0.29467435263469616,0.28879803837254003,0.4165276089927638
2014-03-26,England: Premier League,West Ham,Hull City,2,1,2.315,3.2464,3.2079,H,0.41071919651763134,0.29288286715694817,0.29639793632542055
2014-03-26,England: Premier League,Liverpool,Sunderland,2,1,1.1586,8.015,15.7396,H,0.8209072113537443,0.11866538927940715,0.06042739936684848
2014-03-29,England: Premier League,Manchester United,Aston Villa,4,1,1.4157,4.5918,7.8625,H,0.6718769830020301,0.2071467060490383,0.1209763109489315
2014-03-29,England: Premier League,Crystal Palace,Chelsea,1,0,8.9868,4.4614,1.395,H,0.10574741638422189,0.21301180830271332,0.6812407753130647
2014-03-29,England: Premier League,Southampton,Newcastle Utd,4,0,1.6368,3.8043,5.6325,H,0.5811084497335726,0.25002189904158756,0.16886965122484002
2014-03-29,England: Premier League,Stoke City,Hull City,1,0,2.3282,3.1343,3.2964,H,0.4083134192653482,0.30330067406871825,0.2883859066659336
2014-03-29,England: Premier League,Swansea,Norwich,3,0,1.6779,3.7007,5.3739,H,0.5663694204799492,0.2567922962205277,0.17683828329952303
2014-03-29,England: Premier League,West Brom,Cardiff,3,3,1.8839,3.5018,4.26,D,0.504996813652403,0.2716784217373242,0.22332476461027276
2014-03-29,England: Premier League,Arsenal,Manchester City,1,1,3.6024,3.5624,2.0269,D,0.26395505549919873,0.266918844579585,0.4691260999212164
2014-03-30,England: Premier League,Fulham,Everton,1,3,4.8041,3.6931,1.7455,A,0.19789798442984646,0.2574318883862948,0.5446701271838587
2014-03-30,England: Premier League,Liverpool,Tottenham,4,0,1.3921,4.9824,7.5079,H,0.6826770236477604,0.19074234999599535,0.12658062635624437
2014-03-31,England: Premier League,Sunderland,West Ham,1,2,1.9646,3.4389,3.9596,A,0.48368797173322464,0.276324810045972,0.23998721822080338
2014-04-05,England: Premier League,Manchester City,Southampton,4,1,1.3364,5.3293,8.6625,H,0.7117241119227582,0.17847524124623762,0.10980064683100423
2014-04-05,England: Premier League,Aston Villa,Fulham,1,2,2.1236,3.3093,3.5996,A,0.4480967024776599,0.2875466586231405,0.2643566388991996
2014-04-05,England: Premier League,Cardiff,Crystal Palace,0,3,2.3382,3.2239,3.1954,A,0.4069987488081054,0.295184240969978,0.29781701022191653
2014-04-05,England: Premier League,Hull City,Swansea,1,0,2.7907,3.1289,2.685,H,0.34114815651702346,0.3042737576758789,0.3545780858070977
2014-04-05,England: Premier League,Newcastle Utd,Manchester United,0,4,3.7571,3.4861,2.0093,A,0.25331895499306123,0.2730112864818652,0.47366975852507354
2014-04-05,England: Premier League,Norwich,West Brom,0,1,2.3279,3.2757,3.1521,A,0.40829978940728306,0.29016121127124406,0.30153899932147277
2014-04-05,England: Premier League,Chelsea,Stoke City,3,0,1.2769,5.4434,11.4855,H,0.7430786238418902,0.1743096400748998,0.0826117360832101
2014-04-06,England: Premier League,Everton,Arsenal,3,0,2.4572,3.3869,2.8655,H,0.38714478406823066,0.28087400378294497,0.3319812121488244
2014-04-06,England: Premier League,West Ham,Liverpool,1,2,7.9259,5.1014,1.3728,A,0.12008838366805492,0.18657790412722716,0.6933337122047178
2014-04-07,England: Premier League,Tottenham,Sunderland,5,1,1.5536,4.0757,6.1625,H,0.6122605678552198,0.2333851898372965,0.15435424230748387
2014-04-12,England: Premier League,Crystal Palace,Aston Villa,1,0,2.1375,3.1639,3.7368,H,0.44491828439229636,0.3005824561106652,0.2544992594970385
2014-04-12,England: Premier League,Fulham,Norwich,1,0,2.1325,3.3857,3.4689,H,0.4455130482084329,0.28060861130770093,0.27387834048386606
2014-04-12,England: Premier League,Southampton,Cardiff,0,1,1.4229,4.5718,7.6489,A,0.667886299994904,0.20786898295261147,0.12424471705248455
2014-04-12,England: Premier League,Stoke City,Newcastle Utd,1,0,2.0014,3.3821,3.8939,H,0.4748911007877164,0.281022751875029,0.2440861473372546
2014-04-12,England: Premier League,Sunderland,Everton,0,1,4.4725,3.5454,1.8268,A,0.21232486537667852,0.2678464941606574,0.5198286404626641
2014-04-12,England: Premier League,West Brom,Tottenham,3,3,3.0296,3.4246,2.3239,D,0.3136439559463987,0.27746765430567355,0.40888838974792785
2014-04-13,England: Premier League,Liverpool,Manchester City,3,2,2.2576,3.5448,3.0807,H,0.4219948769408259,0.26875864200564453,0.30924648105352953
2014-04-13,England: Premier League,Swansea,Chelsea,0,1,4.7162,3.5193,1.791,A,0.20107076049498035,0.2694541302663673,0.5294751092386523
2014-04-15,England: Premier League,Arsenal,West Ham,3,1,1.345,5.06,8.9254,H,0.7059635123235879,0.18765235653660586,0.10638413113980613
2014-04-16,England: Premier League,Everton,Crystal Palace,2,3,1.36,4.8661,8.8582,A,0.6978295671841555,0.19503261572315642,0.1071378170926883
2014-04-16,England: Premier League,Manchester City,Sunderland,2,2,1.1318,8.9732,17.4146,D,0.8395441479841361,0.10589266556952315,0.05456318644634072
2014-04-19,England: Premier League,Tottenham,Fulham,3,1,1.5018,4.4861,6.2246,H,0.634503309863456,0.21241101864714076,0.15308567148940308
2014-04-19,England: Premier League,Aston Villa,Southampton,0,0,3.2368,3.3036,2.2764,D,0.2939729213121433,0.28802868134857296,0.41799839733928373
2014-04-19,England: Premier League,Cardiff,Stoke City,1,1,2.3746,3.3382,3.0268,D,0.4006624790151773,0.2850078253757834,0.3143296956090393
2014-04-19,England: Premier League,Newcastle Utd,Swansea,1,2,2.8414,3.3354,2.5025,A,0.33474860552630964,0.2851696011700115,0.38008179330367886
2014-04-19,England: Premier League,West Ham,Crystal Palace,0,1,2.2204,3.2429,3.4143,A,0.42826195991117444,0.2932291639541064,0.2785088761347192
2014-04-19,England: Premier League,Chelsea,Sunderland,1,2,1.1945,6.8893,14.4693,A,0.7962170698758192,0.1380519486691922,0.06573098145498855
2014-04-20,England: Premier League,Norwich,Liverpool,2,3,6.7468,4.8393,1.4371,A,0.1410655892102838,0.19666921192815967,0.6622651988615565
2014-04-20,England: Premier League,Hull City,Arsenal,0,3,4.7946,3.6443,1.7568,A,0.19822351002101485,0.26079149387996536,0.5409849960990197
2014-04-20,England: Premier League,Everton,Manchester United,2,0,2.5382,3.4307,2.7296,H,0.37456987491205873,0.2771251512816007,0.3483049738063406
2014-04-21,England: Premier League,Manchester City,West Brom,3,1,1.2152,6.9086,12.1669,H,0.7838377392265942,0.13787447828911173,0.07828778248429405
2014-04-26,England: Premier League,Southampton,Everton,2,0,2.7771,3.3979,2.5093,H,0.34199470135447063,0.2795119000357575,0.37849339860977177
2014-04-26,England: Premier League,Fulham,Hull City,2,2,2.3154,3.3225,3.1436,D,0.41094275370607114,0.28637978989647467,0.30267745639745425
2014-04-26,England: Premier League,Stoke City,Tottenham,0,1,3.3886,3.3846,2.1661,A,0.2804608375867537,0.2807922928105163,0.43874686960273007
2014-04-26,England: Premier League,Swansea,Aston Villa,4,1,1.6754,3.7071,5.4389,H,0.5681870492245886,0.256788482174982,0.17502446860042942
2014-04-26,England: Premier League,West Brom,West Ham,1,0,1.8629,3.5954,4.2254,H,0.5104604527452375,0.264487060527091,0.22505248672767145
2014-04-26,England: Premier League,Manchester United,Norwich,4,0,1.2986,5.5862,9.6262,H,0.7313318153341707,0.1700095763475984,0.09865860831823088
2014-04-27,England: Premier League,Sunderland,Cardiff,4,0,1.7676,3.7545,4.5617,H,0.5381314085514904,0.2533496012133745,0.20851899023513484
2014-04-27,England: Premier League,Liverpool,Chelsea,0,2,1.6745,3.9397,5.0097,A,0.5684130864573459,0.24159395722334837,0.1899929563193057
2014-04-27,England: Premier League,Crystal Palace,Manchester City,0,2,7.771,4.8334,1.3959,A,0.12232732199483161,0.19667431191745693,0.6809983660877115
2014-04-28,England: Premier League,Arsenal,Newcastle Utd,3,0,1.2269,6.401,12.3255,H,0.774464494952948,0.14844406949816777,0.07709143554888417
2014-05-03,England: Premier League,West Ham,Tottenham,2,0,3.8126,3.6319,1.9522,H,0.24982950997141912,0.26225942061098395,0.4879110694175969
2014-05-03,England: Premier League,Aston Villa,Hull City,3,1,2.5356,3.0237,3.0744,H,0.37547099822054614,0.31486068825876135,0.30966831352069246
2014-05-03,England: Premier League,Manchester United,Sunderland,0,1,1.4074,4.8963,7.3807,A,0.6765313700434721,0.19446321716381404,0.1290054127927138
2014-05-03,England: Premier League,Newcastle Utd,Cardiff,3,0,1.9356,3.6019,3.8815,H,0.4911455684623194,0.2639333025113594,0.24492112902632113
2014-05-03,England: Premier League,Stoke City,Fulham,4,1,2.2615,3.3896,3.1611,H,0.41970896404635166,0.28002472922788063,0.3002663067257677
2014-05-03,England: Premier League,Swansea,Southampton,0,1,2.3644,3.3289,3.0389,A,0.40187929380102255,0.285440656752422,0.31268004944655553
2014-05-03,England: Premier League,Everton,Manchester City,2,3,4.6118,4.075,1.7007,A,0.20646495429883716,0.23366259539518458,0.5598724503059782
2014-05-04,England: Premier League,Arsenal,West Brom,1,0,1.3643,5.0793,8.1264,H,0.6961437495971813,0.186984213882904,0.11687203651991465
2014-05-04,England: Premier League,Chelsea,Norwich,0,0,1.1996,6.9121,13.5386,D,0.7922946858028526,0.13750332100072366,0.0702019931964237
2014-05-05,England: Premier League,Crystal Palace,Liverpool,3,3,8.0596,5.3329,1.3514,D,0.11799149553100677,0.17832028678237022,0.7036882176866229
2014-05-06,England: Premier League,Manchester United,Hull City,3,1,1.4179,4.7575,7.2171,H,0.6691207178656841,0.19942118042285933,0.13145810171145658
2014-05-07,England: Premier League,Manchester City,Aston Villa,4,0,1.1475,8.4875,15.8329,H,0.8280376944710179,0.1119497206957871,0.06001258483319499
2014-05-07,England: Premier League,Sunderland,West Brom,2,0,2.0285,3.0811,4.2567,H,0.46840346350049356,0.30838220950658896,0.22321432699291732
2014-05-11,England: Premier League,Cardiff,Chelsea,1,2,7.7843,4.8904,1.3911,A,0.12213682738892413,0.19441143985023765,0.6834517327608383
2014-05-11,England: Premier League,Fulham,Crystal Palace,2,2,2.5711,3.4486,2.6736,D,0.36938382869549097,0.27539371395899115,0.35522245734551794
2014-05-11,England: Premier League,Hull City,Everton,0,2,3.7236,3.4818,2.0143,A,0.2552303414622973,0.27295528159831417,0.4718143769393885
2014-05-11,England: Premier League,Liverpool,Newcastle Utd,2,1,1.1771,7.7036,13.9189,H,0.8081675638187619,0.12348694628109774,0.06834548990014043
2014-05-11,England: Premier League,Manchester City,West Ham,2,0,1.1618,8.3375,13.9114,H,0.8177547195663405,0.1139511164248485,0.06829416400881107
2014-05-11,England: Premier League,Norwich,Arsenal,0,2,4.9246,3.9068,1.6868,A,0.19304972164356698,0.24334305805413894,0.5636072203022943
2014-05-11,England: Premier League,Southampton,Manchester United,1,1,2.7389,3.6439,2.4257,D,0.3471309683791524,0.26091742618997793,0.3919516054308697
2014-05-11,England: Premier League,Sunderland,Swansea,1,3,2.2368,3.3754,3.2189,A,0.42416505871221727,0.28108443542320544,0.29475050586457724
2014-05-11,England: Premier League,Tottenham,Aston Villa,3,0,1.4796,4.3425,6.7846,H,0.6415160241931084,0.21858079663698862,0.13990317916990289
2014-05-11,England: Premier League,West Brom,Stoke City,1,2,2.1775,3.4293,3.3046,A,0.43593894392781923,0.276807818039491,0.2872532380326897
2014-08-16,England: Premier League,Manchester United,Swansea,1,2,1.4123000000000001,4.645,7.6696,A,0.671957231583478,0.20430682414754495,0.12373594426897702
2014-08-16,England: Premier League,Leicester,Everton,2,2,2.9769,3.3242,2.3892,D,0.3183187013629774,0.2850619523757438,0.3966193462612788
2014-08-16,England: Premier League,QPR,Hull City,0,1,2.3227,3.1612,3.2577,A,0.4085400699355261,0.3001758890418976,0.29128404102257627
2014-08-16,England: Premier League,Stoke City,Aston Villa,0,1,1.92,3.3235,4.3204,A,0.4945335440361994,0.2856941190159479,0.2197723369478527
2014-08-16,England: Premier League,West Brom,Sunderland,2,2,2.0808,3.3181,3.6788,D,0.45605352040645875,0.2859938414338806,0.2579526381596606
2014-08-16,England: Premier League,West Ham,Tottenham,0,1,3.6519,3.4581,2.0427,A,0.26015764628626176,0.2747374883527947,0.46510486536094353
2014-08-16,England: Premier League,Arsenal,Crystal Palace,2,1,1.2785,5.5626,10.863,H,0.742097596755708,0.17056264650562195,0.08733975673867005
2014-08-17,England: Premier League,Liverpool,Southampton,2,1,1.3896,4.6922,8.2167,H,0.6824680549289528,0.2021136373405381,0.11541830773050897
2014-08-17,England: Premier League,Newcastle Utd,Manchester City,0,2,5.3004,4.0336,1.6204,A,0.17904762918283199,0.23527966425046676,0.5856727065667012
2014-08-18,England: Premier League,Burnley,Chelsea,1,3,8.5437,4.7044,1.3852,A,0.11130956217692047,0.20215022242389155,0.686540215399188
2014-08-23,England: Premier League,Aston Villa,Newcastle Utd,0,0,2.5546,3.235,2.8586,D,0.3726713174282205,0.2942893809898399,0.3330393015819395
2014-08-23,England: Premier League,Chelsea,Leicester,2,0,1.1932,6.7561,15.4446,H,0.7975324076799054,0.14085280988198268,0.06161478243811191
2014-08-23,England: Premier League,Crystal Palace,West Ham,1,3,2.4921,3.2311,2.9268,A,0.3812775438031918,0.2940737726817289,0.32464868351507936
2014-08-23,England: Premier League,Southampton,West Brom,0,0,1.6993,3.7779,5.0671,D,0.5601739942770342,0.2519663486262114,0.1878596570967544
2014-08-23,England: Premier League,Swansea,Burnley,1,0,1.6721,3.7389,5.3757,H,0.568742495045036,0.2543513669701797,0.17690613798478425
2014-08-23,England: Premier League,Everton,Arsenal,2,2,2.6452,3.3103,2.721,D,0.36085134590228296,0.2883496904149832,0.3507989636827339
2014-08-24,England: Premier League,Hull City,Stoke City,1,1,2.44,3.1324,3.0986,D,0.3896496837987734,0.303519738369623,0.30683057783160367
2014-08-24,England: Premier League,Tottenham,QPR,4,0,1.5555,4.0928,6.1593,H,0.6125189335711143,0.23279251396840017,0.1546885524604855
2014-08-24,England: Premier League,Sunderland,Manchester United,1,1,5.2948,3.9821,1.64,D,0.1799147890113929,0.23922373241694664,0.5808614785716605
2014-08-25,England: Premier League,Manchester City,Liverpool,3,1,1.8375,3.7939,4.1514,H,0.51895432001629,0.25134520230631613,0.22970047767739388
2014-08-30,England: Premier League,Burnley,Manchester United,0,0,6.2622,4.0533,1.5507,D,0.15190022676796364,0.23468028521608117,0.6134194880159552
2014-08-30,England: Premier League,Manchester City,Stoke City,0,1,1.2096,6.673,13.16,A,0.7854332363091933,0.14237375133217445,0.07219301235863222
2014-08-30,England: Premier League,Newcastle Utd,Crystal Palace,3,3,1.6926,3.6137,5.4367,D,0.5618884227115685,0.26317966192035885,0.1749319153680727
2014-08-30,England: Premier League,QPR,Sunderland,1,0,2.4741,3.1826,2.9919,H,0.3839779826589512,0.29849806035835835,0.31752395698269037
2014-08-30,England: Premier League,Swansea,West Brom,3,0,1.9315,3.4167,4.1467,H,0.4923431692385217,0.27832728404138635,0.22932954672009181
2014-08-30,England: Premier League,West Ham,Southampton,1,3,3.0841,3.2748,2.3641,A,0.3080408126481401,0.29010280636622965,0.40185638098563037
2014-08-30,England: Premier League,Everton,Chelsea,3,6,4.0518,3.4175,1.9582,A,0.23503151032516173,0.2786541839167492,0.4863143057580892
2014-08-31,England: Premier League,Aston Villa,Hull City,2,1,2.435,3.0679,3.1561,H,0.38982945134808766,0.309408622847092,0.30076192580482036
2014-08-31,England: Premier League,Tottenham,Liverpool,0,3,2.6936,3.4071,2.5936,A,0.3534642018693841,0.27944327262345486,0.3670925255071611
2014-08-31,England: Premier League,Leicester,Arsenal,1,1,4.2225,3.5607,1.8682,D,0.2249182770493539,0.2667221121804411,0.508359610770205
2014-09-13,England: Premier League,Arsenal,Manchester City,2,2,2.5189,3.3364,2.8357,D,0.37832114289519847,0.2856231647400537,0.3360556923647478
2014-09-13,England: Premier League,Chelsea,Swansea,4,2,1.3096,5.2775,10.2611,H,0.7268628086237213,0.1803694048647325,0.09276778651154607
2014-09-13,England: Premier League,Crystal Palace,Burnley,0,0,2.1961,3.2293,3.4975,D,0.4332830447374022,0.2946560847700148,0.272060870492583
2014-09-13,England: Premier League,Southampton,Newcastle Utd,4,0,1.7579,3.6211,4.8914,H,0.5420506408362995,0.263144022956044,0.19480533620765653
2014-09-13,England: Premier League,Stoke City,Leicester,0,1,2.1396,3.3236,3.5279,A,0.4443971301619797,0.28608499810283183,0.2695178717351886
2014-09-13,England: Premier League,Sunderland,Tottenham,2,2,3.6307,3.3854,2.0786,D,0.2618374954110389,0.2808097697728064,0.4573527348161546
2014-09-13,England: Premier League,West Brom,Everton,0,2,3.4189,3.3232,2.1843,A,0.2782405114299148,0.28625315494936676,0.4355063336207186
2014-09-13,England: Premier League,Liverpool,Aston Villa,0,1,1.3021,5.4393,10.0652,A,0.7305914981858449,0.17489441468346822,0.09451408713068679
2014-09-14,England: Premier League,Manchester United,QPR,4,0,1.2479,5.9769,12.1479,H,0.7624782978585396,0.15919568135616655,0.0783260207852939
2014-09-15,England: Premier League,Hull City,West Ham,2,2,2.1354,3.2596,3.6268,D,0.44565373929943275,0.2919526920174282,0.2623935686831391
2014-09-20,England: Premier League,QPR,Stoke City,2,2,2.7161,3.1125,2.7711,D,0.35053344188583485,0.3058904036967441,0.3435761544174212
2014-09-20,England: Premier League,Aston Villa,Arsenal,0,3,4.5193,3.5764,1.8196,A,0.21064504254079755,0.26618055607723584,0.5231744013819666
2014-09-20,England: Premier League,Burnley,Sunderland,0,0,2.51,3.1621,2.9786,D,0.37929733602921223,0.3010772314073947,0.3196254325633931
2014-09-20,England: Premier League,Newcastle Utd,Hull City,2,2,2.1421,3.3025,3.5557,D,0.4442329941360156,0.2881427696408051,0.2676242362231794
2014-09-20,England: Premier League,Swansea,Southampton,0,1,2.6029,3.2732,2.7621000000000002,A,0.36528634397137627,0.29048143245847957,0.34423222357014416
2014-09-20,England: Premier League,West Ham,Liverpool,3,1,4.7614,3.77,1.7372,H,0.19984739002477997,0.2524014225103415,0.5477511874648786
2014-09-21,England: Premier League,Leicester,Manchester United,5,3,5.4424,3.9517,1.6334,H,0.17515663463357745,0.24123098118019634,0.5836123841862263
2014-09-21,England: Premier League,Tottenham,West Brom,0,1,1.4917,4.3414,6.6455,A,0.6377280457843513,0.2191226161829172,0.14314933803273144
2014-09-21,England: Premier League,Everton,Crystal Palace,2,3,1.4966,4.3052,6.661,A,0.636008065205841,0.22109302015865964,0.14289891463549942
2014-09-21,England: Premier League,Manchester City,Chelsea,1,1,2.4514,3.3224,2.949,D,0.38924061843615443,0.28719734289501236,0.32356203866883315
2014-09-27,England: Premier League,Liverpool,Everton,1,1,1.8954,3.5875,4.1061,D,0.502527613848047,0.26550267297215,0.23196971317980283
2014-09-27,England: Premier League,Chelsea,Aston Villa,3,0,1.2161,6.3568,14.1082,H,0.7827757740315743,0.14975044343062507,0.06747378253780052
2014-09-27,England: Premier League,Crystal Palace,Leicester,2,0,2.6164,3.3107,2.7257,H,0.3636117370269382,0.28735728056220167,0.34903098241086006
2014-09-27,England: Premier League,Hull City,Manchester City,2,4,6.5311,4.2432,1.5118,A,0.14578802064243743,0.22439577244009787,0.6298162069174648
2014-09-27,England: Premier League,Manchester United,West Ham,2,1,1.335,5.4171,8.5568,H,0.7130337843985067,0.17572134577024726,0.11124486983124605
